,date,Zenith Angle [degrees],Azimuth Angle [degrees],Total Cloud Cover [%],Opaque Cloud Cover [%],Station Pressure [mBar],Precipitable Water [mm],AOD [400nm],AOD [500nm],AOD [675nm],AOD [870nm],AOD [1020nm],SSA [675nm],Asymmetry [675nm],cct
4821,2020-04-08 07:00:00,74.10422,93.39858,11.0,6.0,818.556,4.0,0.0788,0.0629,0.0391,0.0295,0.0307,0.9974,0.6747,4746.190680904432
4822,2020-04-08 07:30:00,68.37644,98.39321,11.0,6.0,818.806,3.9,0.0831,0.0658,0.0405,0.0305,0.03,0.9634,0.604,4996.945403515823
4823,2020-04-08 08:00:00,62.71941,103.6887,16.0,8.0,818.939,3.7,0.0807,0.0635,0.0388,0.0304,0.029,0.9895,0.5942,5172.8831191429545
4824,2020-04-08 11:00:00,35.06207,152.37039,19.0,6.0,818.129,6.3,0.0776,0.0647,0.041,0.0325,0.0302,0.9419,0.6743,5491.470657553136
4825,2020-04-08 11:30:00,32.95933,165.14208,20.0,9.0,817.851,6.4,0.0805,0.0687,0.0424,0.0357,0.0343,0.9931,0.6553,5502.6363105817445
4826,2020-04-08 15:00:00,50.98545,243.19984,23.0,10.0,816.348,5.7,0.0847,0.0682,0.0422,0.0328,0.0277,0.9989,0.6462,5348.4038162864645
4827,2020-04-08 17:30:00,78.83903,270.80056,9.0,4.0,816.697,7.0,0.0748,0.0609,0.0377,0.0299,0.0272,0.9967,0.6425,4389.989353845412
4828,2020-04-09 08:30:00,56.88996,109.16379,11.0,6.0,820.044,6.5,0.0889,0.0702,0.0437,0.0324,0.0417,0.9982,0.5963,5273.281726565106
4829,2020-04-09 09:00:00,51.55399,115.53758,15.0,7.0,820.546,7.0,0.1026,0.0794,0.0496,0.0359,0.0431,0.9935,0.6148,5318.949401975295
4830,2020-04-09 09:30:00,46.51311,122.77076,14.0,6.0,820.864,7.0,0.1219,0.0937,0.0591,0.0401,0.0499,0.8586,0.6513,5348.418545513639
4831,2020-04-09 10:00:00,41.8973,131.12982,17.0,7.0,820.862,9.3,0.1209,0.0925,0.0555,0.0404,0.051,0.9967,0.6203,5391.520629978151
4832,2020-04-09 10:30:00,37.88197,140.89091,6.0,2.0,820.964,8.1,0.1341,0.1031,0.0611,0.0438,0.055,0.9941,0.6233,5406.347522093555
4833,2020-04-09 11:00:00,34.69214,152.24657,9.0,3.0,820.798,8.2,0.1331,0.1,0.0608,0.0442,0.051,1.0,0.6095,5426.676629614777
4834,2020-04-09 11:30:00,32.58281,165.12773,8.0,3.0,820.58,7.6,0.1414,0.1094,0.0652,0.0447,0.056,1.0,0.5923,5425.721386889279
4835,2020-04-09 12:00:00,31.7769,179.01708,29.0,17.0,820.532,7.9,0.1744,0.1333,0.0815,0.055,0.0603,0.9756,0.6289,5391.91193367332
4836,2020-04-09 16:00:00,61.56441,255.9117,20.0,9.0,818.283,10.1,0.2835,0.204,0.1222,0.0853,0.0751,0.9799,0.6494,4804.454264583244
4837,2020-04-10 06:30:00,79.28143,88.08398,9.0,4.0,814.636,6.6,0.0637,0.0534,0.0334,0.026,0.0266,0.9999,0.6356,4427.605322078309
4838,2020-04-10 07:00:00,73.53453,92.88969,11.0,6.0,814.727,6.9,0.0683,0.0554,0.0335,0.0244,0.0234,0.9972,0.6208,4830.625791069054
4839,2020-04-10 07:30:00,67.80108,97.87292,9.0,5.0,814.769,5.9,0.0693,0.0565,0.0333,0.0248,0.0236,0.9983,0.6094,5075.4021935884175
4840,2020-04-10 08:00:00,62.13397,103.15772,14.0,7.0,814.512,5.5,0.0667,0.0544,0.0337,0.0255,0.0241,0.962,0.6311,5225.499184429375
4841,2020-04-10 08:30:00,56.59118,108.89394,10.0,5.0,814.347,5.6,0.0647,0.0533,0.0317,0.0231,0.0238,0.994,0.6151,5327.534739928944
4842,2020-04-10 09:00:00,51.24496,115.26712,16.0,7.0,814.176,6.0,0.0666,0.0548,0.0336,0.0242,0.0249,0.9562,0.6295,5397.1067935288265
4843,2020-04-10 09:30:00,46.19108,122.50691,15.0,5.0,814.01,6.4,0.0678,0.0571,0.0362,0.028,0.0281,0.9865,0.6313,5445.58507883645
4844,2020-04-10 10:00:00,41.55998,130.88595,30.0,13.0,813.28,7.3,0.0697,0.0571,0.0357,0.0305,0.0258,0.9849,0.6273,5479.10488488674
4845,2020-04-10 10:30:00,37.52854,140.68939,28.0,13.0,813.414,6.8,0.0666,0.057,0.0333,0.0246,0.0245,0.9907,0.613,5502.775996507608
4846,2020-04-11 06:30:00,79.00165,87.83582,7.0,4.0,808.536,4.3,0.0566,0.0491,0.0307,0.023,0.0226,0.9674,0.6526,4457.73048588945
4847,2020-04-11 07:00:00,73.25375,92.63557,11.0,6.0,808.47,4.9,0.0631,0.0523,0.0319,0.0231,0.0218,0.9897,0.6436,4857.505561529153
4848,2020-04-11 07:30:00,67.51767,97.61262,10.0,5.0,808.384,3.9,0.0663,0.0547,0.0325,0.024,0.0227,0.9805,0.6705,5086.628443442913
4849,2020-04-11 08:00:00,61.84571,102.89151,13.0,7.0,808.157,3.9,0.0659,0.0543,0.0327,0.0244,0.0222,0.989,0.6399,5228.631664122064
4850,2020-04-11 08:30:00,56.29552,108.62316,10.0,5.0,807.928,4.1,0.0659,0.054,0.0319,0.0232,0.0227,0.9522,0.6544,5325.658951581977
4851,2020-04-11 09:00:00,50.93913,114.99515,15.0,7.0,807.777,4.0,0.0644,0.0543,0.0328,0.0232,0.0229,0.9968,0.6211,5397.155410440524
4852,2020-04-11 10:00:00,41.22584,130.6392,17.0,5.0,807.315,6.1,0.0636,0.0563,0.0343,0.0219,0.0239,0.9853,0.644,5486.058807040299
4853,2020-04-11 10:30:00,37.17812,140.48454,19.0,7.0,806.925,5.1,0.0651,0.0548,0.0343,0.0267,0.0229,0.9952,0.657,5509.891838573461
4854,2020-04-11 11:00:00,33.96031,151.98971,19.0,5.0,806.251,5.0,0.0671,0.0571,0.0359,0.0262,0.0248,0.9938,0.6108,5522.60262635381
4855,2020-04-11 18:00:00,83.99384,276.5429,95.0,62.0,801.835,4.1,0.045,0.0461,0.0319,0.0263,0.024,0.9989,0.6973,3748.613683052146
4856,2020-04-14 06:00:00,83.87428,82.38298,3.0,2.0,818.042,2.3,0.0661,0.0613,0.0419,0.0296,0.034,0.9657,0.6585,3749.466073937048
4857,2020-04-14 07:00:00,72.42914,91.8747,5.0,3.0,818.357,2.3,0.1145,0.0966,0.0697,0.0475,0.0623,0.9948,0.613,4889.851221946436
4858,2020-04-14 07:30:00,66.68597,96.83142,5.0,3.0,818.377,2.1,0.1079,0.0911,0.0631,0.0424,0.0607,0.9958,0.6442,5118.3003264281215
4859,2020-04-14 08:30:00,55.42847,107.8054,6.0,4.0,818.095,2.9,0.0913,0.0815,0.0599,0.0391,0.0578,0.996,0.6555,5377.53031295078
4860,2020-04-14 10:00:00,40.24368,129.8813,5.0,2.0,817.491,3.5,0.0906,0.082,0.0579,0.0375,0.0617,0.9991,0.6482,5509.952660936318
4861,2020-04-14 10:30:00,36.14616,139.84902,6.0,3.0,817.202,3.7,0.0825,0.0756,0.0515,0.0325,0.0534,0.9992,0.6423,5541.77690131489
4862,2020-04-15 06:00:00,83.6064,82.14338,31.0,24.0,813.457,5.5,0.0532,0.05,0.0327,0.0241,0.0274,1.0,0.6474,3817.963689600831
4863,2020-04-15 06:30:00,77.9108,86.84826,26.0,16.0,813.598,5.1,0.071,0.0596,0.0387,0.0253,0.0318,0.9749,0.662,4558.769674175024
4864,2020-04-15 08:30:00,55.14649,107.53112,10.0,5.0,812.89,5.7,0.0839,0.0689,0.0429,0.0267,0.0361,0.9932,0.6164,5343.122791801935
4865,2020-04-15 09:00:00,49.75024,113.89242,14.0,7.0,812.673,4.9,0.076,0.0647,0.0404,0.0248,0.0366,0.9972,0.5828,5419.218453689775
4866,2020-04-17 06:30:00,77.38399,86.35798,3.0,2.0,817.27,4.2,0.0675,0.0558,0.0348,0.0218,0.0328,0.9982,0.569,4598.566989990136
4867,2020-04-17 10:00:00,39.29458,129.09652,5.0,2.0,817.235,3.9,0.0898,0.0772,0.0541,0.0347,0.0497,0.9971,0.6301,5488.25851756049
4868,2020-04-17 11:00:00,31.83775,151.13526,5.0,1.0,816.875,4.1,0.0794,0.0697,0.0488,0.0333,0.0526,0.9983,0.6245,5548.7041240090775
4869,2020-04-17 11:30:00,29.66633,164.93295,5.0,1.0,816.58,4.1,0.0752,0.0695,0.0466,0.0307,0.0542,0.9935,0.5515,5560.197197568895
4870,2020-04-17 12:30:00,29.64113,194.966,4.0,2.0,815.886,4.0,0.0758,0.0702,0.0497,0.0364,0.0545,0.9961,0.5234,5563.126578791631
4871,2020-04-17 13:00:00,31.79043,208.79058,7.0,3.0,816.0,4.8,0.0813,0.0736,0.0528,0.0395,0.0535,0.9967,0.6534,5548.088999883263
4872,2020-04-17 13:30:00,35.0807,220.77741,8.0,3.0,815.672,3.7,0.0832,0.0732,0.0484,0.0393,0.0491,0.995,0.6179,5533.359687996515
4873,2020-04-17 14:00:00,39.21556,230.89142,9.0,4.0,815.336,3.4,0.0844,0.0727,0.0505,0.0382,0.0444,0.9484,0.617,5504.103011031622
4874,2020-04-17 14:30:00,43.944,239.41424,7.0,3.0,815.031,4.2,0.0861,0.0751,0.0529,0.0427,0.0433,0.9763,0.6473,5469.009139373868
4875,2020-04-17 15:00:00,49.07866,246.70055,8.0,3.0,814.761,4.6,0.0857,0.0753,0.053,0.0391,0.0428,0.994,0.6484,5425.681796284863
4876,2020-04-17 15:30:00,54.48588,253.06917,9.0,4.0,814.687,3.1,0.0866,0.0739,0.0506,0.0394,0.0407,0.9956,0.6412,5355.967829436678
4877,2020-04-17 16:00:00,60.07005,258.77681,7.0,4.0,814.643,2.0,0.0911,0.075,0.0517,0.0396,0.0397,0.9946,0.633,5251.056944044372
4878,2020-04-17 16:30:00,65.76038,264.02382,9.0,5.0,814.524,3.8,0.0879,0.0736,0.0511,0.0394,0.0373,0.998,0.6331,5129.355475488384
4879,2020-04-17 17:00:00,71.50097,268.96757,8.0,4.0,814.453,4.1,0.0963,0.0804,0.0566,0.0442,0.0427,0.9981,0.6376,4911.003309739164
4880,2020-04-17 17:30:00,77.24251,273.73539,9.0,3.0,814.381,4.6,0.0949,0.0782,0.0533,0.0425,0.04,0.9964,0.6376,4550.664174229464
4881,2020-04-17 18:00:00,82.92892,278.43494,11.0,5.0,814.258,5.0,0.0746,0.0657,0.0457,0.0377,0.0357,0.9872,0.6518,3891.675436367337
4882,2020-04-18 06:30:00,77.12562,86.11386,4.0,3.0,811.728,6.6,0.066,0.0554,0.0353,0.0257,0.0309,0.9973,0.614,4615.217252639488
4883,2020-04-18 07:00:00,71.37524,90.86508,9.0,5.0,811.69,6.7,0.0721,0.06,0.0372,0.0262,0.0324,0.9976,0.6068,4938.628908468473
4884,2020-04-19 07:30:00,65.36826,95.5309,10.0,5.0,814.109,7.5,0.0995,0.079,0.0494,0.0331,0.0439,0.9999,0.6006,5096.193143838765
4885,2020-04-19 12:30:00,28.98631,195.46789,28.0,11.0,811.875,7.7,0.2032,0.1961,0.18,0.1807,0.1908,0.8288,0.8456,5548.083691400347
4886,2020-04-20 07:30:00,65.11591,95.27152,12.0,6.0,815.387,8.2,0.0864,0.0694,0.0449,0.0336,0.038,0.9976,0.6281,5138.203807552926
4887,2020-04-20 08:30:00,53.79426,106.14959,16.0,8.0,815.499,8.2,0.0769,0.0622,0.0371,0.0272,0.0315,0.9994,0.6114,5364.738317528696
4888,2020-04-20 10:00:00,38.38176,128.2851,22.0,10.0,815.534,8.3,0.0696,0.0574,0.0333,0.0239,0.0296,0.9982,0.5912,5515.961937806147
4889,2020-04-20 10:30:00,34.18033,138.47809,24.0,12.0,815.408,8.0,0.0683,0.0561,0.0347,0.0273,0.0292,1.0,0.7025,5536.601871200312
4890,2020-04-20 11:00:00,30.82334,150.65509,27.0,16.0,815.413,8.1,0.0737,0.0606,0.0368,0.0282,0.0309,0.9998,0.608,5541.1599029345925
4891,2020-04-20 11:30:00,28.62349,164.81264,20.0,11.0,815.116,7.5,0.0724,0.0598,0.0365,0.0297,0.0293,0.9288,0.6645,5549.770479258456
4892,2020-04-20 12:30:00,28.66357,195.71885,30.0,23.0,814.504,7.6,0.0722,0.0596,0.0353,0.0275,0.0291,0.9975,0.6292,5545.274398803672
4893,2020-04-21 12:00:00,27.52692,180.38272,20.0,13.0,814.597,9.2,0.1693,0.1321,0.0921,0.0785,0.0756,0.904,0.7014,5455.880672996264
4894,2020-04-21 12:30:00,28.34404,195.96959,26.0,10.0,814.228,9.4,0.2241,0.1907,0.149,0.1364,0.1356,0.9389,0.716,5447.16495931009
4895,2020-04-22 06:00:00,81.81805,80.49082,26.0,12.0,813.137,6.6,0.0643,0.0545,0.0349,0.028,0.0284,0.9597,0.6547,4082.082353439652
4896,2020-04-23 16:30:00,64.72646,265.97683,24.0,10.0,809.784,8.9,0.0787,0.0743,0.0589,0.0537,0.0529,0.9941,0.6531,5226.240763201216
4897,2020-04-24 12:00:00,26.53482,180.69233,22.0,11.0,817.806,6.8,0.0976,0.0832,0.0597,0.0498,0.0546,0.9925,0.6321,5572.895883668612
4898,2020-04-25 08:00:00,58.18837,99.14024,22.0,11.0,821.618,8.7,0.1116,0.0889,0.0581,0.0441,0.0476,0.8985,0.6804,5256.259433372917
4899,2020-04-25 09:30:00,41.81425,118.29855,23.0,13.0,821.196,7.4,0.0865,0.0702,0.0452,0.0331,0.0395,0.9983,0.6004,5480.625566388561
4900,2020-04-25 16:30:00,64.39166,266.60043,10.0,5.0,818.742,7.0,0.0588,0.0492,0.0335,0.0268,0.0269,0.9971,0.6469,5208.794516875263
4901,2020-04-27 06:00:00,80.64819,79.34312,9.0,5.0,817.841,7.8,0.0505,0.045,0.0303,0.0258,0.0274,0.9949,0.655,4332.249889354309
4902,2020-04-27 06:30:00,74.96836,83.95738,9.0,5.0,817.876,7.1,0.0581,0.049,0.0326,0.0267,0.0278,0.9986,0.6949,4803.569462287368
4903,2020-04-27 07:00:00,69.22483,88.63136,8.0,5.0,817.972,6.6,0.0654,0.0543,0.0358,0.0299,0.0298,0.997,0.6429,5049.422934107537
4904,2020-04-27 08:00:00,57.73215,98.60713,13.0,7.0,817.861,6.8,0.0636,0.0524,0.0343,0.0286,0.0282,0.984,0.628,5319.663008969616
4905,2020-04-27 08:30:00,52.07973,104.20177,18.0,9.0,817.732,7.2,0.0728,0.0579,0.0379,0.0323,0.0326,0.9747,0.6297,5382.499506445628
4906,2020-04-27 09:30:00,41.30591,117.70803,21.0,8.0,817.598,7.8,0.0875,0.0732,0.0538,0.0491,0.0515,0.9943,0.6769,5484.765213037144
4907,2020-04-27 10:00:00,36.40945,126.29574,16.0,6.0,817.457,6.8,0.0754,0.062,0.0417,0.0356,0.0376,0.9903,0.6085,5510.067908009628
4908,2020-04-27 10:30:00,32.0805,136.70609,10.0,3.0,817.274,6.9,0.0707,0.0603,0.0406,0.0334,0.0355,0.9596,0.6638,5531.530216291721
4909,2020-04-27 11:00:00,28.59926,149.38232,11.0,4.0,817.037,7.2,0.0785,0.0651,0.042,0.0362,0.0371,0.9985,0.6817,5538.457894718095
4910,2020-04-27 11:30:00,26.3201,164.40189,15.0,6.0,816.53,7.7,0.0773,0.0633,0.0427,0.0369,0.0374,0.9943,0.6815,5549.737567865464
4911,2020-04-27 12:00:00,25.57571,180.98038,19.0,9.0,816.192,8.4,0.0776,0.0636,0.0434,0.0394,0.0304,0.9779,0.6638,5548.613499640824
4912,2020-04-27 14:30:00,41.85625,243.26582,19.0,7.0,814.392,5.7,0.0763,0.0635,0.042,0.0366,0.0333,0.994,0.6459,5470.6033886768
4913,2020-04-27 15:00:00,47.15165,250.38218,30.0,17.0,813.968,5.6,0.0753,0.063,0.0431,0.0357,0.033,0.9775,0.6123,5430.164870591593
4914,2020-04-28 07:00:00,69.00673,88.38811,10.0,6.0,817.289,9.8,0.0643,0.0521,0.033,0.0267,0.0272,0.9771,0.6059,5053.697066139084
4915,2020-04-28 09:00:00,46.33887,110.18249,10.0,4.0,817.508,7.4,0.0539,0.0428,0.026,0.0229,0.0227,0.9718,0.612,5457.436874251574
4916,2020-04-28 11:30:00,26.00741,164.32655,28.0,15.0,817.558,6.5,0.0525,0.0456,0.0289,0.0247,0.0263,0.9945,0.6857,5573.237647034517
4917,2020-04-28 16:30:00,63.8992,267.50685,14.0,8.0,818.97,7.0,0.0544,0.0421,0.024,0.0198,0.0202,0.9937,0.6179,5193.048691641799
4918,2020-04-29 07:00:00,68.79305,88.14615,5.0,3.0,825.281,6.8,0.0476,0.0364,0.02,0.0178,0.0222,1.0,0.586,5059.97201665528
4919,2020-04-29 07:30:00,63.03189,92.96513,12.0,7.0,825.231,7.0,0.0414,0.0319,0.0172,0.0148,0.0192,1.0,0.6027,5235.117518968755
4920,2020-04-29 08:00:00,57.29438,98.07702,9.0,5.0,825.16,6.1,0.0432,0.033,0.0187,0.0169,0.0191,0.9917,0.6264,5341.217890587747
4921,2020-04-29 08:30:00,51.63157,103.64667,16.0,8.0,825.069,7.1,0.0435,0.034,0.0189,0.0171,0.0206,1.0,0.6194,5415.839550748239
4922,2020-04-29 09:00:00,46.10901,109.89307,18.0,8.0,824.884,8.2,0.0458,0.0375,0.0216,0.0186,0.0222,1.0,0.6849,5471.052549159855
4923,2020-04-29 09:30:00,40.81761,117.11326,13.0,5.0,825.021,7.9,0.05,0.0392,0.0216,0.0201,0.0241,0.9958,0.6379,5503.350416647253
4924,2020-04-29 10:00:00,35.89003,125.70587,10.0,3.0,824.823,8.2,0.0472,0.0394,0.0225,0.0182,0.0222,0.9863,0.648,5534.6227321887945
4925,2020-04-29 10:30:00,31.52374,136.16705,7.0,3.0,824.841,8.0,0.0501,0.0421,0.0241,0.0219,0.0224,1.0,0.6369,5548.998476635382
4926,2020-04-29 11:00:00,28.00453,148.97798,13.0,6.0,824.621,8.3,0.0509,0.0404,0.0222,0.0194,0.0241,1.0,0.6401,5557.923450807718
4927,2020-04-29 12:00:00,24.95582,181.15818,8.0,5.0,823.884,9.9,0.0626,0.0498,0.0321,0.0265,0.0266,0.949,0.6228,5550.489908362241
4928,2020-04-29 12:30:00,25.91197,197.94465,10.0,7.0,823.482,9.0,0.0602,0.048,0.0265,0.0243,0.0256,1.0,0.6002,5548.269119127991
4929,2020-04-29 13:30:00,32.03785,225.41266,10.0,4.0,822.821,8.5,0.0863,0.0717,0.0506,0.0473,0.0506,0.9198,0.7228,5515.454393413305
4930,2020-04-29 15:00:00,46.79113,251.07797,15.0,7.0,821.904,7.4,0.0723,0.0561,0.0367,0.0332,0.033,0.9999,0.6778,5420.029275521308
4931,2020-04-29 17:00:00,69.49091,272.59724,5.0,3.0,820.967,8.7,0.0658,0.051,0.0312,0.027,0.0273,0.999,0.6315,5000.370904388395
4932,2020-04-29 17:30:00,75.21691,277.24503,5.0,3.0,820.804,9.1,0.0619,0.0491,0.0305,0.0271,0.0269,0.9797,0.6335,4732.309439703286
4933,2020-04-29 18:00:00,80.86901,281.84814,4.0,2.0,820.687,8.7,0.0502,0.0426,0.0275,0.0255,0.0262,1.0,0.6504,4251.459761299625
4934,2020-05-01 07:00:00,68.37928,87.6665,26.0,7.0,815.48,10.1,0.064,0.052,0.0331,0.0303,0.0311,0.9952,0.6255,5056.903227194704
4935,2020-05-01 08:00:00,56.87561,97.55084,13.0,5.0,815.579,9.9,0.0705,0.0574,0.0373,0.0336,0.033,0.9676,0.6314,5300.3758554654205
4936,2020-05-01 09:00:00,45.66446,109.31454,27.0,12.0,815.328,12.0,0.0729,0.0618,0.0433,0.0402,0.0405,0.9818,0.6698,5433.198995027224
4937,2020-05-03 06:00:00,79.38072,78.01409,9.0,4.0,817.028,10.8,0.0656,0.0541,0.0349,0.0295,0.0329,0.9384,0.6627,4410.547442907275
4938,2020-05-03 06:30:00,73.71784,82.57702,7.0,4.0,817.063,10.8,0.0702,0.0567,0.0368,0.0303,0.0337,0.9926,0.6304,4831.148209511313
4939,2020-05-03 07:00:00,67.98404,87.19313,9.0,5.0,816.772,11.1,0.067,0.0551,0.036,0.0295,0.0314,0.9856,0.6309,5078.50171150289
4940,2020-05-03 07:30:00,62.22265,91.96767,12.0,6.0,816.594,10.0,0.0657,0.0544,0.0337,0.0285,0.0291,0.9922,0.625,5231.007746557597
4941,2020-05-03 08:00:00,56.47633,97.0295,11.0,6.0,816.559,9.4,0.0659,0.0535,0.0357,0.0305,0.0308,0.9924,0.6323,5329.119064799591
4942,2020-05-03 09:00:00,45.2406,108.73739,15.0,6.0,816.18,12.2,0.0657,0.0534,0.0341,0.0301,0.0293,0.9493,0.6381,5453.26687358011
4943,2020-05-03 09:30:00,39.90359,115.91571,17.0,6.0,816.078,11.4,0.071,0.0579,0.0377,0.0282,0.0301,0.9925,0.6041,5483.42984738875
4944,2020-05-03 10:00:00,34.91463,124.50413,14.0,4.0,816.058,11.7,0.0765,0.0634,0.0389,0.0333,0.0317,0.9915,0.6315,5497.519611447873
4945,2020-05-03 10:30:00,30.47303,135.04959,7.0,3.0,815.868,12.2,0.0791,0.0643,0.0393,0.0314,0.0312,1.0,0.6396,5515.88837580007
4946,2020-05-03 11:00:00,26.87488,148.11474,19.0,12.0,815.539,12.1,0.0992,0.0776,0.0468,0.0379,0.033,0.9622,0.6444,5502.286673422829
4947,2020-05-03 12:00:00,23.766,181.473,13.0,6.0,815.121,14.7,0.1332,0.1004,0.0565,0.044,0.0421,0.9937,0.6111,5466.827473066126
4948,2020-05-03 12:30:00,24.78594,198.88987,13.0,7.0,814.835,14.6,0.1429,0.1097,0.062,0.0484,0.0436,0.982,0.609,5451.672704791491
4949,2020-05-03 13:00:00,27.37129,214.25137,13.0,7.0,814.656,14.6,0.1285,0.0982,0.0567,0.043,0.0384,0.9919,0.5982,5458.921492189763
4950,2020-05-04 06:30:00,73.52537,82.35284,10.0,6.0,816.304,12.1,0.0976,0.0768,0.0484,0.0368,0.038,0.997,0.6282,4754.60042308018
4951,2020-05-04 07:00:00,67.79353,86.959,11.0,6.0,816.172,11.7,0.1005,0.0784,0.0481,0.0369,0.0373,0.977,0.6313,4996.200559646305
4952,2020-05-04 07:30:00,62.03236,91.72212,13.0,7.0,815.943,10.5,0.0941,0.0752,0.0476,0.0364,0.0374,0.9591,0.6308,5172.9944659544335
4953,2020-05-04 08:00:00,56.28416,96.77093,16.0,8.0,816.263,11.3,0.1007,0.0797,0.0465,0.0385,0.0391,0.9763,0.6337,5272.097890906866
4954,2020-05-04 08:30:00,50.59787,102.27191,21.0,8.0,816.097,10.7,0.092,0.0728,0.043,0.0367,0.0336,0.9542,0.6123,5360.206734136954
4955,2020-05-04 10:00:00,34.68448,124.19997,15.0,5.0,815.84,11.6,0.0719,0.0611,0.0369,0.0307,0.0313,0.984,0.6138,5506.6487712987655
4956,2020-05-04 11:00:00,26.60553,147.88761,31.0,22.0,815.414,8.8,0.0596,0.0553,0.0329,0.0269,0.0301,0.9873,0.6804,5554.905372150357
4957,2020-05-04 12:00:00,23.47944,181.54197,10.0,5.0,815.789,9.3,0.0544,0.0512,0.0313,0.0247,0.0257,0.9998,0.6458,5576.827169091379
4958,2020-05-04 16:00:00,57.20428,264.20842,8.0,4.0,817.125,6.8,0.0686,0.0552,0.0332,0.0253,0.0234,0.994,0.6219,5296.544600776108
4959,2020-05-04 17:30:00,74.41752,278.53355,5.0,3.0,817.972,5.0,0.0714,0.0574,0.0348,0.0261,0.0235,0.9874,0.6244,4743.884823977083
4960,2020-05-04 18:00:00,80.0508,283.09364,4.0,3.0,818.345,4.7,0.0684,0.056,0.035,0.0275,0.0252,0.9969,0.6266,4283.705035439197
4961,2020-05-05 06:00:00,78.99401,77.58509,3.0,2.0,822.248,3.0,0.065,0.0521,0.0319,0.0247,0.0265,0.9896,0.6239,4409.301302901988
4962,2020-05-05 06:30:00,73.33763,82.13053,6.0,4.0,822.444,2.9,0.0701,0.0561,0.0334,0.0252,0.0263,0.997,0.5966,4810.939280136158
4963,2020-05-05 07:00:00,67.60783,86.72669,8.0,5.0,822.729,3.1,0.0776,0.0599,0.0363,0.0274,0.027,0.977,0.6275,5034.207724620591
4964,2020-05-05 07:30:00,61.84699,91.47828,13.0,7.0,822.833,3.3,0.0772,0.06,0.0371,0.0288,0.0267,0.9874,0.6277,5195.594100740767
4965,2020-05-05 08:30:00,50.4065,102.0002,16.0,7.0,822.58,4.0,0.0863,0.0693,0.0448,0.036,0.0347,0.9844,0.6401,5366.055033377371
4966,2020-05-05 09:00:00,44.83795,108.16275,20.0,8.0,822.153,3.7,0.0704,0.0597,0.0374,0.0281,0.0267,0.9972,0.7028,5438.5484727769335
4967,2020-05-05 09:30:00,39.47902,115.31539,9.0,3.0,821.943,3.9,0.0708,0.0603,0.0391,0.0297,0.0273,0.9692,0.6471,5482.992987805037
4968,2020-05-05 10:00:00,34.45996,123.89462,23.0,8.0,821.565,3.9,0.0718,0.0606,0.0382,0.0291,0.0279,0.9639,0.6501,5507.5534664285215
4969,2020-05-05 10:30:00,29.98055,134.47284,11.0,4.0,821.396,4.5,0.077,0.0675,0.0419,0.0321,0.0309,0.9998,0.6657,5523.58393722546
4970,2020-05-05 11:30:00,23.94745,163.66691,13.0,10.0,820.804,4.2,0.0963,0.0858,0.0641,0.0581,0.058,0.9157,0.758,5547.735794064133
4971,2020-05-05 12:00:00,23.19738,181.60659,14.0,7.0,820.566,5.4,0.078,0.0687,0.0452,0.0374,0.035,0.9408,0.6627,5544.536779721421
4972,2020-05-05 18:00:00,79.89068,283.32868,65.0,43.0,820.932,8.8,0.0783,0.0626,0.0399,0.0337,0.0316,1.0,0.6515,4263.560684388555
4973,2020-05-06 06:00:00,78.80769,77.37349,5.0,3.0,824.869,8.0,0.0695,0.056,0.0354,0.0287,0.0337,0.9874,0.6262,4410.836449521276
4974,2020-05-06 10:30:00,29.74284,134.18036,33.0,13.0,822.254,8.2,0.1401,0.1223,0.0956,0.0909,0.0896,0.7976,0.7447,5498.783595139579
4975,2020-05-06 12:00:00,22.91989,181.66659,16.0,10.0,820.652,9.0,0.1171,0.0896,0.0529,0.0396,0.0378,0.9502,0.6296,5483.804246165903
4976,2020-05-07 05:30:00,84.14255,72.59463,4.0,3.0,814.779,6.1,0.0899,0.0848,0.0678,0.0636,0.0634,0.9993,0.6982,3644.402791366954
4977,2020-05-07 06:00:00,78.62614,77.16389,11.0,5.0,814.568,5.9,0.1272,0.1093,0.083,0.0731,0.072,0.9975,0.6741,4384.0190277088695
4978,2020-05-07 06:30:00,72.97661,81.69178,11.0,6.0,814.704,5.1,0.137,0.117,0.089,0.0782,0.0762,0.9723,0.6569,4786.821498454397
4979,2020-05-07 07:30:00,61.49126,90.9961,20.0,9.0,814.586,4.4,0.1383,0.1167,0.0881,0.0745,0.0721,0.9917,0.6433,5158.559867204974
4980,2020-05-07 08:00:00,55.73816,96.00487,19.0,9.0,814.567,5.6,0.1479,0.1238,0.0928,0.0798,0.0776,0.9589,0.6558,5245.556031483015
4981,2020-05-07 08:30:00,50.03956,101.46103,19.0,8.0,814.257,5.1,0.1321,0.1119,0.084,0.0736,0.0714,0.9851,0.6425,5344.503299989546
4982,2020-05-07 09:00:00,44.45697,107.59176,31.0,13.0,814.385,4.7,0.131,0.1125,0.0865,0.0753,0.0724,0.9761,0.6318,5406.457094399561
4983,2020-05-07 09:30:00,39.07677,114.71568,16.0,4.0,814.293,5.4,0.1382,0.1176,0.0872,0.0778,0.0761,0.9954,0.6261,5435.991960422363
4984,2020-05-07 10:00:00,34.0281,123.28097,32.0,11.0,814.11,6.7,0.1621,0.1383,0.1006,0.0884,0.0876,0.9499,0.6635,5441.595893029494
